https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/38557 | Hei- en Boeicopseweg | 123 | 4126RG | Hei- en Boeicop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/40597 | Kapelsepad | 42 | 3412KM | Lopikerkapel
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/40942 | Lekdijk Oost | 5 | 3411MN | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/45048 | De Laak | 27 | 4128CA | Lexmond
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/45406 | Hei- en Boeicopseweg | 70 | 4126RK | Hei- en Boeicop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/45900 | Lopikerweg West | 56 | 3411AP | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/46243 | Botersloot | 70 | 4225PS | Noordeloos
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/49428 | Achthoven | 40 | 4128LW | Lexmond
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/49428 | Achthoven | 41 | 4128LW | Lexmond
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/49579 | Prinsengracht | 26 | 4233EW | Ameide
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/50400 | Noordzijde | 95 | 4225PL | Noordeloos
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/50400 | Noordzijde | 95 A | 4225PL | Noordeloos
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/51717 | Lekdijk west | 26 A | 3411MV | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/51717 | Lekdijk West | 26 | 3411MV | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/52180 | Lekdijk Oost | 4 | 3411MN | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/54293 | Lekdijk West | 28 | 3411MV | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/55790 | Hei- en Boeicopseweg | 80 | 4126RK | Hei- en Boeicop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/55790 | Hei- en Boeicopseweg | 82 | 4126RK | Hei- en Boeicop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/55873 | Lekdijk | 14 | 4235VK | Tienhoven aan de Lek
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/55873 | Lekdijk | 13 | 4235VK | Tienhoven aan de Lek
